"ppe","esm","efm","egdd","points","class"
-122.599998474121,-13.3000001907349,16.6000003814697,1199,56.7073287963867,301
-177.699996948242,-23.6000003814697,-0.100000001490116,1319,70.001838684082,201
-214,-22.7000007629395,-4.30000019073486,1342,72.1743392944336,201
-190.699996948242,-22.7999992370605,-2,1350,72.9599990844727,201
-214.899993896484,-24.2000007629395,-1.5,1286,66.8301162719727,201
-164.699996948242,-19.3999996185303,2.79999995231628,1298,67.4686813354492,201
-156.300003051758,-16.7999992370605,5.5,1265,63.9264488220215,201
-184.899993896484,-21.7999992370605,5.90000009536743,1187,56.6983299255371,301
-218.100006103516,-23.6000003814697,-4.90000009536743,1346,72.6305618286133,201
-202.300003051758,-24,1.60000002384186,1251,63.3032417297363,201
-159.199996948242,-10.8000001907349,28.7999992370605,1303,65.5195999145508,201
-175.600006103516,-9.69999980926514,26.2999992370605,1308,66.084716796875,201
-205.800003051758,-22.7999992370605,-1,1293,67.4150390625,201
-157.399993896484,-10.8999996185303,29.5,1297,64.9185791015625,201
-205.199996948242,-25.3999996185303,-4.40000009536743,1343,72.4722213745117,201
-186.100006103516,-24.8999996185303,-1.89999997615814,1316,69.8028411865234,201
-164,-17.2000007629395,12.3999996185303,1269,63.8761215209961,201
-142.399993896484,-10.6000003814697,28.6000003814697,1238,59.4616012573242,301
-108.099998474121,-5.80000019073486,38.5,1210,55.9552993774414,301
-180.600006103516,-23.5,2.20000004768372,1278,65.8541412353516,201
-168,-15.3000001907349,17.2000007629395,1268,63.333080291748,201
-173.699996948242,-12.6999998092651,24.8999996185303,1332,68.6469573974609,201
-163.399993896484,-19.7000007629395,7.90000009536743,1212,58.8621597290039,301
-175.699996948242,-10.8999996185303,26.2999992370605,1322,67.4781188964844,201
-112,-6.59999990463257,33.2999992370605,1198,55.2133407592773,301
-122.900001525879,-8.80000019073486,29.7999992370605,1201,55.8329010009766,301
-146.199996948242,-17.7999992370605,12.3000001907349,1145,52.0747489929199,301
-91,-4.59999990463257,26.5,911,28.8639106750488,501
-109.300003051758,-13.8000001907349,18.3999996185303,1092,46.5136795043945,301
-156.5,-19,6.5,1271,64.5837478637695,201
-139.300003051758,-19.2000007629395,6.59999990463257,1255,63.0503005981445,201
-90.6999969482422,-3.59999990463257,39.5,1161,51.2810096740723,301
-78.5,-4.09999990463257,27.7000007629395,910,28.7183990478516,501
-165.300003051758,-21.2000007629395,3.40000009536743,1288,66.5846405029297,201
-154,-22.3999996185303,4.90000009536743,1272,65.015998840332,201
-164.399993896484,-21.7000007629395,1,1303,68.2402114868164,201
-107.199996948242,-11.8999996185303,20.2000007629395,1196,56.1253204345703,301
-46.2999992370605,-1.60000002384186,31.8999996185303,898,27.4990291595459,501
-28.5,11.6999998092651,40.7999992370605,690,17.5012493133545,601
-100.099998474121,-4.80000019073486,36.5,1172,52.5267601013184,301
-104.800003051758,-16.6000003814697,13.8000001907349,1178,55.0718383789062,301
-169.300003051758,-22,0.100000001490116,1330,70.9486999511719,201
-126.800003051758,-7.19999980926514,34,1236,58.715518951416,301
-153.300003051758,-21.5,2.5,1296,67.4423980712891,201
-136.100006103516,-20.3999996185303,7,1256,63.1990394592285,201
-172.300003051758,-23.2000007629395,-0.699999988079071,1339,71.9194793701172,201
-160.5,-16.3999996185303,13.5,1270,63.8442993164062,201
-78.6999969482422,-8.10000038146973,25.7000007629395,1133,49.6969184875488,301
-76.8000030517578,-6.80000019073486,25.2999992370605,1129,49.2763519287109,301
-39.5,-1.70000004768372,33.9000015258789,1057,41.9434585571289,401
-121.400001525879,-8.39999961853027,28.7999992370605,1200,55.7760009765625,301
-179,-11.6999998092651,24.6000003814697,1329,68.3145904541016,201
-129.5,-19.2999992370605,6.80000019073486,1269,64.3912506103516,201
-106,-14.6999998092651,11.8999996185303,1188,56.0246391296387,301
-124.400001525879,-13.3999996185303,13.1000003814697,1218,58.7285385131836,301
-71.5999984741211,-11.8000001907349,17.2999992370605,1147,51.6641502380371,301
-139.100006103516,-21.2999992370605,8.19999980926514,1246,62.2162590026855,201
-163.899993896484,-22.8999996185303,-0.100000001490116,1326,70.6325378417969,201
-171.399993896484,-11.1000003814697,24.6000003814697,1311,66.5851516723633,201
-147.199996948242,-16.7000007629395,8.5,1253,62.5704612731934,201
-145.5,-21.7000007629395,3,1296,67.421516418457,201
16.7999992370605,20.2000007629395,49,565,11.670599937439,601
-50.4000015258789,-6.80000019073486,21,1082,45.1055603027344,301
-41.4000015258789,6.5,34.0999984741211,746,20.2796192169189,501
-132.399993896484,-16.5,11.6000003814697,1225,59.6812515258789,301
-128.399993896484,-10.8000001907349,23,1211,57.2995796203613,301
-138.5,-20.2000007629395,4.80000019073486,1279,65.5506591796875,201
-180.600006103516,-12.8000001907349,23.2000007629395,1341,69.6243591308594,201
-122.599998474121,-19.2999992370605,11.6000003814697,1214,58.8027801513672,301
-151.199996948242,-11.3000001907349,25.2999992370605,1285,64.1159973144531,201
-156.300003051758,-23.3999996185303,0.600000023841858,1311,69.1660766601562,201
-143.5,-16.7000007629395,10.8000001907349,1235,60.699649810791,201
-75.9000015258789,-13.3999996185303,15.3999996185303,1158,52.8983993530273,301
-138.800003051758,-21.2000007629395,4.09999990463257,1277,65.4726715087891,201
-126,-14.8000001907349,15.5,1214,58.2870216369629,301
-118.800003051758,-19.6000003814697,6.30000019073486,1223,60.0135917663574,201
-35.7999992370605,-2.79999995231628,28.1000003814697,1069,43.3684310913086,401
-33.2000007629395,20.7999992370605,40.9000015258789,562,11.6367301940918,601
-158.300003051758,-9.69999980926514,25.5,1278,63.3387603759766,201
-66.1999969482422,-7.80000019073486,26,982,35.5947608947754,401
-141.600006103516,-11.8999996185303,18.2000007629395,1240,60.396800994873,201
25.6000003814697,4.09999990463257,33.9000015258789,950,31.9200000762939,401
-122,-13.3999996185303,10.3999996185303,1187,55.9411010742188,301
-86.5,-12.8000001907349,21,1064,43.699520111084,401
-112.400001525879,-8.5,24.2999992370605,1182,54.3704414367676,301
-52.2000007629395,-4.40000009536743,28.3999996185303,912,28.8911991119385,501
33.2999992370605,29.7000007629395,53.0999984741211,445,6.28719997406006,701
-45.4000015258789,-5.40000009536743,17.3999996185303,1045,41.7410011291504,401
-132.800003051758,-9.39999961853027,24.7000007629395,1235,59.3534507751465,301
-103.800003051758,-14.3000001907349,5.09999990463257,1134,51.2212791442871,301
-137,-14.6000003814697,13.6999998092651,1216,58.575439453125,301
-174.899993896484,-22.3999996185303,-3.09999990463257,1273,65.4425201416016,201
-160.800003051758,-19.7999992370605,0.400000005960464,1244,62.4293594360352,201
-173.100006103516,-18.2999992370605,7.40000009536743,1295,66.7825469970703,201
24.2000007629395,30.2000007629395,52.4000015258789,445,6.28865003585815,701
-140.100006103516,-7.19999980926514,22.6000003814697,1230,58.8797988891602,301
-0.300000011920929,20.1000003814697,45,560,11.5037002563477,601
-20,10.1000003814697,37.5999984741211,694,17.7753105163574,601
-155.699996948242,-8.10000038146973,25,1251,60.7448081970215,201
-55,-9.5,22.2999992370605,1072,44.23583984375,401
-166.699996948242,-21.3999996185303,2,1286,66.5008392333984,201
-24.2000007629395,-4.09999990463257,30.7000007629395,979,34.9968605041504,401
-5.80000019073486,0.300000011920929,25.7999992370605,979,35.015811920166,401
-73.3000030517578,-13.3000001907349,14.1999998092651,1131,50.3972091674805,301
-166.5,-22,-1.89999997615814,1267,64.8323974609375,201
-159.800003051758,-20.3999996185303,2.59999990463257,1269,64.7458190917969,201
-168,-19.7000007629395,4.19999980926514,1282,65.8470993041992,201
-139.399993896484,-16.5,1.20000004768372,1188,56.7596397399902,301
12.6000003814697,31,50.2999992370605,438,5.9940299987793,701
-138,-9.80000019073486,22.7999992370605,1251,60.9986991882324,201
-181.5,-24.8999996185303,-9.80000019073486,1291,67.365592956543,201
-50.2999992370605,-3,26.1000003814697,882,26.9727897644043,501
-153.199996948242,-19.2000007629395,0.699999988079071,1254,63.339900970459,201
-25.3999996185303,5,33.7999992370605,763,21.0942802429199,501
-183.800003051758,-20.1000003814697,4.19999980926514,1318,69.3516235351562,201
-0.300000011920929,24.5,46.2000007629395,506,9.05679035186768,701
-65.6999969482422,-11.5,17.6000003814697,1089,46.1567115783691,301
-103.5,-17.8999996185303,7.90000009536743,1164,54.1440010070801,301
-156.699996948242,-20,-2.09999990463257,1253,63.3409996032715,201
-151.199996948242,-6.09999990463257,26.1000003814697,1219,57.5670013427734,301
-184.800003051758,-18.8999996185303,5.5,1323,69.6538162231445,201
-61,-11.3000001907349,15.3000001907349,1095,46.8269996643066,301
-38,-5.19999980926514,27.2000007629395,959,33.3152008056641,401
-72.8000030517578,-12.3000001907349,16.3999996185303,1087,46.0653305053711,301
-34.0999984741211,12.6999998092651,32.9000015258789,661,16.3244209289551,601
-155,-20.2999992370605,-5.19999980926514,1219,60.0615692138672,201
-169.899993896484,-14.8000001907349,11.8999996185303,1308,67.4653167724609,201
-47.9000015258789,4.69999980926514,27.7999992370605,755,20.8731250762939,501
45.9000015258789,34.9000015258789,52.4000015258789,387,3.7527449131012,701
-72,-12.1999998092651,16,1089,46.2691802978516,301
-91.5,-16,11.5,1145,52.0202484130859,301
-63.2999992370605,-10.1000003814697,17.7999992370605,1051,42.497730255127,401
-179.800003051758,-21.6000003814697,0,1325,70.4410018920898,201
-165.800003051758,-19.6000003814697,-1.79999995231628,1292,67.096321105957,201
-156.600006103516,-18.8999996185303,0.300000011920929,1273,65.1867828369141,201
-70.9000015258789,-5.30000019073486,20.2999992370605,884,27.3020000457764,501
38,38.5999984741211,51.9000015258789,372,3.09419989585876,701
-197.100006103516,-22.2000007629395,-0.200000002980232,1342,72.1372375488281,201
-96.8000030517578,-14.1000003814697,12.1000003814697,1030,40.9360008239746,401
-186.600006103516,-22.6000003814697,-1.60000002384186,1344,72.361442565918,201
-181.899993896484,-22.8999996185303,-8.89999961853027,1296,67.7138366699219,201
-189.699996948242,-21.7000007629395,-0.400000005960464,1340,71.9057998657227,201
48.0999984741211,31.7000007629395,50.0999984741211,438,5.9905800819397,701
-165.699996948242,-13.8000001907349,13.6000003814697,1313,67.7492599487305,201
-184.5,-17.2999992370605,8.10000038146973,1340,70.9807968139648,201
-178.899993896484,-20.7999992370605,-2.5,1327,70.5771636962891,201
-104.800003051758,-16.7000007629395,9.30000019073486,1104,48.2529602050781,301
-176.300003051758,-25.1000003814697,-10.1999998092651,1276,65.9167633056641,201
-191.5,-20.2000007629395,1.20000004768372,1331,70.8339004516602,201
-159.600006103516,-12.3000001907349,14.5,1295,65.8721008300781,201
-168,-20.7999992370605,-5.5,1272,65.2377624511719,201
-128.899993896484,-21.8999996185303,1.60000002384186,1198,58.0239410400391,301
-127,-21.7999992370605,1.5,1195,57.7328491210938,301
-165,-19.5,-3.40000009536743,1277,65.6351470947266,201
-80.9000015258789,-6.80000019073486,17.3999996185303,891,27.7592697143555,501
-87.9000015258789,-15,12,1119,49.4607009887695,301
-192.600006103516,-17.2000007629395,4.59999990463257,1328,70.077278137207,201
-128.100006103516,-8,22.7000007629395,1244,60.2333183288574,201
-174.199996948242,-19.5,-3.29999995231628,1306,68.4467010498047,201
-66.9000015258789,-11,16.5,1062,43.6358985900879,401
-183.699996948242,-22.7000007629395,-9.69999980926514,1313,69.3535079956055,201
-92.9000015258789,-15.6999998092651,9.69999980926514,1122,49.9031982421875,301
-184.300003051758,-20.8999996185303,-3,1332,71.0698776245117,201
-182.699996948242,-20.7999992370605,-7.30000019073486,1318,69.7034378051758,201
-85.0999984741211,-10.3999996185303,14.8999996185303,943,32.4306488037109,401
-157.899993896484,-25.7000007629395,-8,1232,61.6642417907715,201
-100,-17.1000003814697,9.60000038146973,1071,45.0982513427734,301
-187,-18,3.5,1310,68.4794998168945,201
-39.4000015258789,-5.69999980926514,22.7000007629395,979,35.3606986999512,401
-178.699996948242,-25.3999996185303,-10,1294,67.692756652832,201
-73.4000015258789,-9.30000019073486,16.5,941,32.1494789123535,401
-156,-11.1999998092651,16.1000003814697,1294,65.5899429321289,201
-182.300003051758,-23,-9.5,1327,70.7370986938477,201
-192.5,-23.3999996185303,-10.1999998092651,1355,73.49169921875,201
-17.8999996185303,23.8999996185303,38.2999992370605,527,10.076530456543,601
-180.899993896484,-19.1000003814697,-2.29999995231628,1307,68.5153732299805,201
-48.2000007629395,-8.30000019073486,20.1000003814697,1030,40.342601776123,401
-185.600006103516,-15.8000001907349,7.40000009536743,1324,69.3881607055664,201
-132.800003051758,-24.8999996185303,0.200000002980232,1173,55.8503112792969,301
-184.100006103516,-18.7000007629395,-1.20000004768372,1294,67.227783203125,201
-110.300003051758,-21.3999996185303,2.90000009536743,1157,53.9454498291016,301
-181.899993896484,-27.2999992370605,-10.1999998092651,1297,68.1178131103516,201
-158.899993896484,-27.7000007629395,-8.19999980926514,1239,62.4750289916992,201
-156,-26.2000007629395,-7,1231,61.5982208251953,201
-192.5,-17.2000007629395,1.39999997615814,1298,67.412841796875,201
-124.800003051758,-22.8999996185303,-1.29999995231628,1187,57.1092300415039,301
-65.4000015258789,-11,17,1017,39.3647994995117,401
-183.300003051758,-24.2000007629395,-9.19999980926514,1331,71.2140197753906,201
-172.100006103516,-30.3999996185303,-9.89999961853027,1276,66.2750396728516,201
-165.600006103516,-9.39999961853027,12,1286,64.9916381835938,201
-191.600006103516,-21.6000003814697,-8.60000038146973,1355,73.3557968139648,201
-38.5999984741211,-0.400000005960464,25,836,24.8007202148438,501
-187.800003051758,-29.5,-11.3000001907349,1309,69.4465484619141,201
-22.6000003814697,16.7999992370605,33.7999992370605,632,14.9300403594971,601
-108.800003051758,-11.8999996185303,11.8000001907349,942,32.4934196472168,401
-119.900001525879,-20.7000007629395,5.59999990463257,1068,45.1666793823242,301
-128.100006103516,-21.2999992370605,4.40000009536743,1064,44.8641586303711,401
-144.100006103516,-28.2999992370605,-2.29999995231628,1182,56.9370613098145,301
-127,-24.3999996185303,2.79999995231628,1130,51.494800567627,301
-122.199996948242,-18.7000007629395,6.5,1022,40.6048393249512,401
-130.899993896484,-26.5,-2.09999990463257,1185,57.1252517700195,301
-133.800003051758,-27.2000007629395,0.699999988079071,1137,52.4380493164062,301
-186.199996948242,-20.7999992370605,-7.09999990463257,1363,74.0720367431641,201
-204.899993896484,-22.2000007629395,-7.90000009536743,1370,74.8593978881836,201
-145.199996948242,-28.7000007629395,-5.40000009536743,1223,60.9730110168457,201
-183,-11.8000001907349,6.90000009536743,1322,68.9437789916992,201
-188.5,-28.7999992370605,-10.5,1344,72.8227233886719,201
-85,-10.6999998092651,15.1999998092651,942,32.3361015319824,401
-146.800003051758,-20.1000003814697,3.90000009536743,1025,41.0634994506836,401
-110.5,-18.2000007629395,9.10000038146973,1016,39.8985595703125,401
-148.800003051758,-16.1000003814697,6.30000019073486,987,37.1442604064941,401
-132.399993896484,-23.3999996185303,3.09999990463257,1076,46.186279296875,301
-192.699996948242,-19.5,-2.59999990463257,1303,68.1558532714844,201
-140.899993896484,-29.2000007629395,-2.5,1186,57.3811187744141,301
-136.899993896484,-26.7000007629395,0.600000023841858,1116,50.3667602539062,301
-172.5,-20.7000007629395,-4,1372,74.9380416870117,201
-166,-3.79999995231628,9,857,26.3126792907715,501
-201,-21.6000003814697,-5.90000009536743,1337,71.6069183349609,201
-130.899993896484,-23.2000007629395,3.59999990463257,1067,45.2803192138672,301
-197.899993896484,-16.2000007629395,3,1326,69.9283218383789,201
-211.399993896484,-15.1999998092651,-1,1363,73.6447601318359,201
-13.6999998092651,29,40.7999992370605,490,8.36190032958984,701
-163.600006103516,-24.7000007629395,-4.30000019073486,1350,73.1025009155273,201
-147,-30.1000003814697,-4.30000019073486,1198,58.6099815368652,301
-127.599998474121,-27.7999992370605,0.5,1176,56.29248046875,301
-13.6000003814697,10.6000003814697,32.0999984741211,705,18.3728256225586,601
-184,-19.8999996185303,-5,1414,78.9498596191406,201
-175.800003051758,-18.7999992370605,-3.59999990463257,1391,76.632080078125,201
-201.800003051758,-12.1000003814697,2.90000009536743,1348,71.748161315918,201
-28.8999996185303,16.1000003814697,32.5,650,15.7744998931885,601
-58.5999984741211,-6.59999990463257,20.8999996185303,896,27.8838596343994,501
-208.300003051758,-20.8999996185303,-5.40000009536743,1345,72.3320465087891,201
-219.5,-17.8999996185303,-3.29999995231628,1366,74.1411361694336,201
-145.600006103516,-30,-4.59999990463257,1257,64.3860015869141,201
-215.399993896484,-16.6000003814697,-4,1326,70.175163269043,201
-109.699996948242,-25.2000007629395,5.19999980926514,1145,52.8650016784668,301
56.7999992370605,39.7000007629395,49.5999984741211,401,4.34653520584106,701
-212.399993896484,-20.2999992370605,-4.90000009536743,1347,72.4814071655273,201
-38.4000015258789,31.2000007629395,37.0999984741211,499,8.77291488647461,701
-99,-21.2999992370605,8,1070,45.2751007080078,301
-199.600006103516,-17.5,-1.39999997615814,1304,68.1119995117188,201
-206.899993896484,-22.8999996185303,-8,1407,78.5130310058594,201
-105.099998474121,-23.6000003814697,6.40000009536743,1101,48.4567184448242,301
-217.100006103516,-22.5,-7.59999990463257,1377,75.5632476806641,201
-72,-11.8000001907349,17.1000003814697,946,32.6866188049316,401
-82,-22.2999992370605,10.3000001907349,1130,50.9860000610352,301
-218.5,-15.1999998092651,-2.70000004768372,1380,75.2855987548828,201
-94.1999969482422,-23.7000007629395,8.10000038146973,1134,51.5630416870117,301
-129.800003051758,-28.2999992370605,-0.800000011920929,1250,63.5895004272461,201
-212.5,-17,-4.30000019073486,1314,69.0438003540039,201
-124.5,-27.8999996185303,0.300000011920929,1216,60.2201614379883,201
-211.899993896484,-12.8999996185303,0.600000023841858,1347,71.8838119506836,201
-105.199996948242,-25.7999992370605,5.19999980926514,1193,57.5565795898438,301
-208.5,-18.2000007629395,-3.90000009536743,1325,70.1945037841797,201
-212.300003051758,-20.6000003814697,-7.30000019073486,1385,76.1921005249023,201
21.8999996185303,45.2000007629395,49.5999984741211,372,3.07872009277344,701
-224.100006103516,-14.8000001907349,-2.5,1361,73.4212799072266,201
-94,-24.2999992370605,7.69999980926514,1146,52.7763595581055,301
-113.199996948242,-20.5,7.40000009536743,1039,42.2800903320312,401
-99.1999969482422,-25.2999992370605,6.59999990463257,1180,56.1846008300781,301
-149.100006103516,-26.7000007629395,-2.40000009536743,1346,72.86181640625,201
-142.100006103516,-28.5,-1.79999995231628,1317,70.158447265625,201
-221.5,-21.1000003814697,-7.5,1379,75.6486892700195,201
-159.699996948242,-23,-2.90000009536743,1392,77.0615997314453,201
71.1999969482422,51.5999984741211,54.4000015258789,298,0,701
-222.600006103516,-15.6000003814697,-5.09999990463257,1341,71.5509567260742,201
-127.5,-27.2999992370605,0.5,1274,65.8363189697266,201
-220,-19,-6.59999990463257,1344,72.0935974121094,201
-230.600006103516,-17.2999992370605,-7.90000009536743,1352,72.7409591674805,211
-229,-20.6000003814697,-9.30000019073486,1378,75.5126800537109,211
-96.1999969482422,-20.7999992370605,8.10000038146973,1078,46.0170593261719,301
-221.899993896484,-14.1000003814697,-3.90000009536743,1331,70.4757080078125,201
-200.800003051758,-19.2999992370605,-6.40000009536743,1399,77.4470672607422,201
-192.100006103516,-20.2000007629395,-4.90000009536743,1418,79.3623580932617,201
-220.5,-19.3999996185303,-7.69999980926514,1362,73.868278503418,201
-226.5,-21.2000007629395,-9.39999961853027,1390,76.7248001098633,211
-193.199996948242,-21.3999996185303,-6.19999980926514,1452,82.7632827758789,100
-225,-18.5,-8.10000038146973,1348,72.4438018798828,211
-70.0999984741211,-12,16.1000003814697,950,33.1064987182617,401
-122.5,-27.2999992370605,2.90000009536743,1266,64.8950424194336,201
-176.699996948242,-22,-5.5,1421,79.8012008666992,201
-175.600006103516,-16.7000007629395,-2.79999995231628,1377,75.1125869750977,201
-189.399993896484,-23.3999996185303,-7.90000009536743,1446,82.3496398925781,101
-228.100006103516,-15.1000003814697,-7.19999980926514,1330,70.4523010253906,211
-109.5,-26.1000003814697,4.90000009536743,1184,56.7180786132812,301
-228.199996948242,-17.8999996185303,-9,1353,72.8828735351562,211
-69.5999984741211,-14.5,14.3999996185303,990,37.0539016723633,401
-166.100006103516,-26.5,-4.59999990463257,1397,77.8270492553711,201
-153.699996948242,-29,-3,1349,73.3271026611328,201
-142.600006103516,-29.1000003814697,-0.699999988079071,1321,70.5931091308594,201
-48.7000007629395,7.40000009536743,24.7000007629395,723,19.4135856628418,601
-233.600006103516,-16.6000003814697,-8.5,1354,72.8816375732422,211
-149.100006103516,-28,-1.79999995231628,1342,72.5675964355469,201
-166.800003051758,-25.1000003814697,-4.69999980926514,1393,77.3254318237305,201
-170.100006103516,-24.2999992370605,-5.09999990463257,1407,78.6260070800781,201
-183.699996948242,-22.7999992370605,-7.69999980926514,1413,79.0886383056641,201
-231.5,-20.5,-10.6000003814697,1391,76.7665481567383,211
-117,-27.3999996185303,3.79999995231628,1252,63.4787216186523,201
-106.599998474121,-27,5.19999980926514,1217,59.9600601196289,301
-240.399993896484,-18.7000007629395,-10.6999998092651,1375,75.0742492675781,211
-244.800003051758,-18.7999992370605,-12,1390,76.5352020263672,211
-176.5,-18.1000003814697,-4.80000019073486,1389,76.3830871582031,201
-184.699996948242,-24.1000003814697,-7.90000009536743,1417,79.5839691162109,201
-147,-25,-0.5,1347,72.8324966430664,201
-178.600006103516,-21,-6.90000009536743,1378,75.5438003540039,201
-218.800003051758,-20.2999992370605,-9.39999961853027,1392,76.8477630615234,201
-127.599998474121,-25.1000003814697,3,1294,67.463737487793,201
-237.399993896484,-19.2000007629395,-11.1999998092651,1383,75.8883590698242,211
-250.199996948242,-19.7999992370605,-14,1409,77.5452117919922,211
-53.2000007629395,2.90000009536743,21,783,22.3653144836426,501
-228.899993896484,-18.2000007629395,-9.89999961853027,1373,74.8418579101562,211
-95.6999969482422,-25,7.90000009536743,1214,59.379940032959,301
-83.1999969482422,-10,11.1999998092651,931,31.4052791595459,401
-244.699996948242,-18.3999996185303,-13.3000001907349,1396,77.0846405029297,211
-241.199996948242,-17.8999996185303,-12.8000001907349,1390,76.4641036987305,211
-228.600006103516,-20.6000003814697,-10.5,1395,77.1626968383789,211
-230.600006103516,-18.3999996185303,-10.6999998092651,1391,76.6004409790039,211
-150.5,-22.2999992370605,-1.5,1332,71.17236328125,201
-223.600006103516,-19.2000007629395,-9.5,1399,77.439079284668,201
-124.400001525879,-26.7999992370605,2.79999995231628,1271,65.3554000854492,201
-207.800003051758,-20.2000007629395,-10.6999998092651,1406,78.1981201171875,201
-223.800003051758,-18.6000003814697,-9.80000019073486,1407,78.1660232543945,201
-111.900001525879,-23.2000007629395,5.59999990463257,1250,62.8940010070801,201
7.59999990463257,27.1000003814697,34.5,535,10.43869972229,601
-16.6000003814697,25.3999996185303,30.7000007629395,552,11.2631397247314,601
78.4000015258789,61.2000007629395,57.2000007629395,252,0,701
-109.699996948242,-20.3999996185303,6.09999990463257,1243,62.0044898986816,201
-111.099998474121,-22.6000003814697,4.69999980926514,1220,60.0097999572754,201
-138.199996948242,-20.7999992370605,-0.5,1271,65.1406784057617,201
30.6000003814697,43.7000007629395,44.9000015258789,380,3.4456000328064,701
-117.699996948242,-26.7000007629395,3.5,1227,61.0196418762207,201
72,54.5999984741211,50.5999984741211,299,0,701
-231.899993896484,-18.2999992370605,-11.5,1406,78.0449829101562,211
-181.5,-18.2999992370605,-6.80000019073486,1371,74.6559295654297,201
-245,-18.8999996185303,-12.8999996185303,1397,77.2213287353516,211
-134.199996948242,-24.1000003814697,0.100000001490116,1188,57.2711982727051,301
-111.199996948242,-22.7000007629395,4.90000009536743,1145,52.7451019287109,301
-118.300003051758,-25.3999996185303,3.5,1223,60.5493698120117,201
-189.600006103516,-20.1000003814697,-9.5,1386,76.2498626708984,201
-181.300003051758,-21.6000003814697,-8.80000019073486,1372,75.0075225830078,201
-248.300003051758,-18.8999996185303,-14.5,1417,77.841423034668,211
-100.099998474121,-19.2999992370605,6.90000009536743,1206,58.3214416503906,301
-240.399993896484,-16.3999996185303,-13.6999998092651,1414,78.6649627685547,211
-104,-19.8999996185303,5.59999990463257,1177,55.6401100158691,301
-227.300003051758,-20.7000007629395,-11.8999996185303,1425,80.0827484130859,111
-246.300003051758,-19.1000003814697,-15.5,1427,78.2451324462891,211
-167.199996948242,-22.6000003814697,-7,1325,70.5134963989258,201
-229.300003051758,-21,-13.1999998092651,1432,80.7872009277344,111
-102.900001525879,-17.7000007629395,6.80000019073486,1044,42.6639595031738,401
