"ppe","esm","efm","egdd","points","class"
-122.199996948242,-20.3999996185303,1.70000004768372,1231,61.1249694824219,201
-120.199996948242,-2.90000009536743,8,828,24.9453601837158,501
-249.100006103516,-17.8999996185303,-15.1000003814697,1431,77.6062240600586,211
-131.600006103516,-20.7999992370605,-1.20000004768372,1224,60.5779190063477,201
-75.5999984741211,7.59999990463257,12,747,20.7944393157959,501
-196.199996948242,-23.7999992370605,-12.6999998092651,1396,77.5144805908203,201
-244,-17.8999996185303,-16,1423,78.5934829711914,211
-230.699996948242,-19.6000003814697,-13,1425,79.9919967651367,211
-127,-21.5,0.100000001490116,1216,59.8382415771484,301
-20,47.2000007629395,39.2000007629395,408,4.66344022750854,701
-205.399993896484,-23.3999996185303,-13.3000001907349,1406,78.4560394287109,201
-19.6000003814697,41.4000015258789,35.9000015258789,431,5.71618509292603,701
-145.5,-22.2999992370605,-4.30000019073486,1252,63.3939590454102,201
-207.800003051758,-23.6000003814697,-13.8000001907349,1417,79.5431213378906,201
-227.100006103516,-24.2000007629395,-16,1458,82.397834777832,110
-238.699996948242,-19.5,-15,1422,79.6929016113281,211
-232.300003051758,-23.2000007629395,-15.8999996185303,1467,81.3011245727539,110
-120.5,-20.8999996185303,2.20000004768372,1176,55.797119140625,301
-104.800003051758,20.2999992370605,17.2000007629395,610,14.1437501907349,601
-254.899993896484,-17.2999992370605,-17.7999992370605,1452,76.4360504150391,210
-126,-20.5,0.699999988079071,1193,57.5091400146484,301
-15.6000003814697,43.9000015258789,37.2000007629395,414,4.95273017883301,701
15.8000001907349,45.4000015258789,37.7000007629395,421,5.24474477767944,701
-235.600006103516,-22.5,-16.2000007629395,1466,80.6007995605469,110
42.0999984741211,61.7000007629395,51.7000007629395,296,0,701
-186,-23.7999992370605,-11.8999996185303,1343,72.3533401489258,201
-141.899993896484,-22.7999992370605,-1.89999997615814,1180,56.4224014282227,301
-9.80000019073486,35.4000015258789,31.1000003814697,492,8.48159980773926,701
-225.699996948242,-24.2000007629395,-15.3999996185303,1453,82.6706161499023,110
-111.900001525879,-16.2999992370605,4.19999980926514,1016,40.0233612060547,401
-169.600006103516,-22.7999992370605,-9.30000019073486,1287,66.8313598632812,201
-218.300003051758,-24.8999996185303,-15.1000003814697,1417,79.6493301391602,201
-242.600006103516,-22.2999992370605,-17.1000003814697,1461,79.2229995727539,210
-193.800003051758,-22.8999996185303,-12.1000003814697,1358,73.7458190917969,201
-226.600006103516,-23.8999996185303,-15.5,1448,82.4698486328125,111
-153.5,-22.7999992370605,-4.90000009536743,1235,61.7728004455566,201
-263.799987792969,-22.5,-21.2999992370605,1471,75.1159057617188,210
44.7999992370605,60.7000007629395,45.9000015258789,308,0.341639995574951,701
-193.899993896484,-23.7000007629395,-12.8000001907349,1340,72.0538024902344,201
25.3999996185303,59.2999992370605,46.7999992370605,324,1.02383995056152,701
-258.600006103516,-20.8999996185303,-19.7999992370605,1448,76.0020523071289,211
-248.899993896484,-23.1000003814697,-19.1000003814697,1480,78.0620803833008,210
-249.800003051758,-23.1000003814697,-18.7000007629395,1473,77.8869247436523,210
-259.100006103516,-23,-20.8999996185303,1472,76.0691375732422,210
-220.199996948242,-26.2999992370605,-16.1000003814697,1415,79.5684509277344,201
-169.899993896484,-24,-8.30000019073486,1283,66.5242004394531,201
-280.899993896484,-24.8999996185303,-25.7000007629395,1487,71.9671173095703,210
-273.100006103516,-20.5,-22.2000007629395,1491,73.1562881469727,210
-149.300003051758,-21.6000003814697,-3.90000009536743,1156,54.0209617614746,301
-183.600006103516,-23.7000007629395,-10.8999996185303,1311,69.2300720214844,201
-277,-22.2999992370605,-23.6000003814697,1496,72.533576965332,210
-247.800003051758,-23.2999992370605,-19.1000003814697,1500,78.2922515869141,210
-237.100006103516,-24.2999992370605,-17.7999992370605,1485,80.4576950073242,110
-110.800003051758,-13.8000001907349,3.40000009536743,978,36.3031196594238,401
-189.100006103516,-23.5,-11.8999996185303,1324,70.4813995361328,201
16.8999996185303,45.5999984741211,37.2000007629395,432,5.72351980209351,701
-5.80000019073486,32.7999992370605,29.2999992370605,545,10.8767747879028,601
-117.300003051758,-12.8000001907349,1,974,35.971321105957,401
-205.899993896484,-23.2000007629395,-13.8999996185303,1327,70.7516403198242,201
53.7000007629395,57.0999984741211,44.5999984741211,341,1.75356996059418,701
-231.800003051758,-25.3999996185303,-17.2000007629395,1435,81.4458999633789,111
-267.399993896484,-22.7000007629395,-22.7999992370605,1455,74.4310073852539,210
-62.4000015258789,40.4000015258789,27,483,8.07579040527344,701
-132.399993896484,-18.2999992370605,-1.60000002384186,1074,45.8974189758301,301
-224,-27,-17.2999992370605,1401,78.257698059082,201
-244,-23.7000007629395,-18.7999992370605,1456,79.0644378662109,210
-258,-23.5,-21.2999992370605,1502,76.3224029541016,210
-286.200012207031,-24.3999996185303,-26.5,1500,70.8973388671875,210
-222.600006103516,-26.2999992370605,-16.7999992370605,1389,77.0300674438477,201
-244.100006103516,-26.3999996185303,-19.7999992370605,1411,79.1860427856445,211
-233.600006103516,-26.1000003814697,-17.6000003814697,1415,79.5521469116211,211
-21.3999996185303,33.9000015258789,27.3999996185303,542,10.753270149231,601
-258.799987792969,-22.8999996185303,-21.3999996185303,1488,76.1196975708008,210
-280.899993896484,-21.8999996185303,-24.2000007629395,1505,71.7456588745117,210
-289.399993896484,-22.7000007629395,-25.8999996185303,1511,70.151123046875,210
-163.399993896484,-21.7999992370605,-7,1158,54.2264404296875,301
-267.700012207031,-23.2000007629395,-23,1463,74.4108734130859,210
-248.5,-26.7999992370605,-20.8999996185303,1407,78.4370422363281,211
28.2999992370605,54.2000007629395,40.4000015258789,379,3.39542007446289,701
-171.100006103516,-22.2999992370605,-7.90000009536743,1210,59.3102989196777,301
-263.100006103516,-29.3999996185303,-23.8999996185303,1445,75.7859725952148,211
-117.699996948242,-6,0.699999988079071,895,28.4201755523682,501
-144,-16.5,-4.40000009536743,1038,42.3326988220215,401
-3.79999995231628,48.0999984741211,33.0999984741211,466,7.21104001998901,701
-41,31,21.8999996185303,609,13.8601951599121,601
-200.199996948242,-23.5,-13.1000003814697,1297,67.8529510498047,201
-265.799987792969,-23.8999996185303,-22.8999996185303,1496,74.8344802856445,210
-266.700012207031,-28.2999992370605,-23.8999996185303,1437,74.9964752197266,211
-179.600006103516,-18.3999996185303,-10.3000001907349,1209,58.9755592346191,301
-282.5,-24.2999992370605,-26.2000007629395,1437,71.6110534667969,211
-141.199996948242,-5.40000009536743,-4.19999980926514,959,34.2988586425781,401
-270.399993896484,-22.3999996185303,-23.5,1461,73.8246078491211,210
-263.600006103516,-25.7999992370605,-21.7000007629395,1429,75.4098205566406,211
-161.899993896484,-17.2000007629395,-7.5,1103,48.6501617431641,301
-269.200012207031,-25.2999992370605,-22.2000007629395,1435,74.2788467407227,211
29.3999996185303,61.2000007629395,45.5,319,0.811775028705597,701
-262.799987792969,-26.8999996185303,-22.3999996185303,1437,75.6511383056641,211
-287.200012207031,-25.1000003814697,-27.6000003814697,1450,70.7532501220703,211
-295.399993896484,-26.2000007629395,-28.7999992370605,1508,69.2321014404297,210
-260.799987792969,-29.3999996185303,-23.7999992370605,1402,76.2364959716797,211
-281.899993896484,-24.5,-24.7000007629395,1424,71.7426910400391,211
-295.799987792969,-34.5999984741211,-30.2999992370605,1478,69.7490692138672,210
-288.100006103516,-28.8999996185303,-25.7000007629395,1449,70.852783203125,211
-172.600006103516,-12.8000001907349,-10.6999998092651,1133,51.3172416687012,301
-299.899993896484,-25.7000007629395,-29.3999996185303,1524,68.3185119628906,210
-269.700012207031,-31.7999992370605,-25.3999996185303,1411,74.6757049560547,211
-288.899993896484,-30.8999996185303,-27.6000003814697,1458,70.8405990600586,210
-3.20000004768372,57.2999992370605,34.9000015258789,406,4.58503007888794,701
-310.899993896484,-36,-32.5,1516,66.8705215454102,210
-324.200012207031,-38.5999984741211,-35.2999992370605,1556,64.4171752929688,210
-295.899993896484,-31,-26.8999996185303,1467,69.4744186401367,210
-132,22.3999996185303,5.59999990463257,711,18.9470996856689,601
-248.399993896484,-27.3999996185303,-22.7999992370605,1376,75.8462371826172,211
-309.5,-28.6000003814697,-32.2000007629395,1441,66.6426620483398,211
-306.299987792969,-26.8999996185303,-30.8999996185303,1527,67.1521072387695,210
-307.399993896484,-28.5,-30.8999996185303,1450,67.0468215942383,211
-307,-29.8999996185303,-30.2999992370605,1454,67.2211380004883,210
-137.300003051758,7.30000019073486,-1.79999995231628,880,27.3383007049561,501
-314.299987792969,-29.7999992370605,-34.2000007629395,1488,65.7837753295898,210
-311.5,-34.4000015258789,-31.6000003814697,1502,66.6438827514648,210
-306.600006103516,-26.7000007629395,-30.7999992370605,1520,67.0797576904297,210
-202.800003051758,-20.1000003814697,-14.8999996185303,1278,65.7727813720703,201
-46.5999984741211,46.0999984741211,23.6000003814697,522,9.77132987976074,701
-321.600006103516,-28.1000003814697,-33.7999992370605,1518,64.2416076660156,210
-20.3999996185303,51.2000007629395,29.7999992370605,477,7.70127010345459,701
-335.799987792969,-32.5999984741211,-37.7999992370605,1550,61.7465858459473,210
-304.899993896484,-32,-29,1464,67.7776412963867,210
-173.199996948242,0.699999988079071,-8.69999980926514,989,36.9277687072754,401
-31.5,49,28.3999996185303,490,8.28969955444336,701
-312.600006103516,-38.0999984741211,-33,1516,66.6769866943359,210
-325.600006103516,-34.7000007629395,-33.9000015258789,1485,63.887336730957,210
-351.899993896484,-38.7000007629395,-40.0999984741211,1529,58.9462966918945,310
-336.100006103516,-35.7999992370605,-38.5999984741211,1481,61.8885231018066,210
-185.100006103516,-8.80000019073486,-13.8000001907349,1085,46.5018005371094,301
-171.199996948242,-0.400000005960464,-10.5,999,37.9209594726562,401
-330.399993896484,-34.7999992370605,-36.2999992370605,1484,62.9484176635742,210
-281.299987792969,-32.7000007629395,-27.6000003814697,1435,72.4643020629883,211
-336.5,-34.4000015258789,-38.9000015258789,1507,61.7218818664551,210
-299,-30.2999992370605,-28,1429,68.8170623779297,211
-192.300003051758,-15.8000001907349,-15.1000003814697,1199,57.8514213562012,301
-325.299987792969,-32.9000015258789,-37.2999992370605,1478,63.8295288085938,210
-9,53.5,29.7999992370605,482,7.91881990432739,701
-195.699996948242,-12.6000003814697,-15.5,1173,55.1569786071777,301
-148.199996948242,11.1999998092651,-5.30000019073486,865,26.5210990905762,501
-294.600006103516,-35,-29.3999996185303,1457,70.013801574707,210
-313.100006103516,-32.2999992370605,-30.5,1455,66.187370300293,210
-290.5,-27.8999996185303,-25.8999996185303,1386,70.3110122680664,211
-307.100006103516,-36.7000007629395,-31.7000007629395,1494,67.6678848266602,210
-79.3000030517578,33.0999984741211,11.6999998092651,661,16.3388595581055,601
-341.299987792969,-31.7999992370605,-37.7000007629395,1549,60.6163330078125,210
-336.399993896484,-36.9000015258789,-35.7999992370605,1520,61.8983688354492,210
-313.600006103516,-36.9000015258789,-33,1511,66.3986282348633,210
-248.5,-25.5,-23.6000003814697,1385,76.5767517089844,211
-339.100006103516,-38.0999984741211,-36.2999992370605,1553,61.440055847168,210
-250.600006103516,-22,-23.8999996185303,1369,74.7468032836914,211
-340,-38.4000015258789,-36.7999992370605,1565,61.2807998657227,210
-308,-33.2999992370605,-31.1000003814697,1473,67.2577209472656,210
-340.600006103516,-37.2999992370605,-36.2000007629395,1518,61.094123840332,210
-257.5,-28.1000003814697,-24.7000007629395,1394,76.7808532714844,211
-353.399993896484,-39.5,-39.0999984741211,1541,58.6971397399902,310
-339.399993896484,-37.2000007629395,-35.7999992370605,1521,61.3248634338379,210
-126.5,18.5,-1,786,22.6354503631592,501
-374.200012207031,-41.7000007629395,-43.5999984741211,1606,54.7021713256836,310
-352.799987792969,-35.7999992370605,-41.5999984741211,1565,58.5959548950195,310
-349.299987792969,-34.2999992370605,-40.5999984741211,1551,59.1958045959473,310
-302.600006103516,-34.0999984741211,-31.6000003814697,1480,68.3752670288086,210
-356.700012207031,-40.7999992370605,-39.5,1586,58.1203269958496,310
-371.5,-42.5999984741211,-42,1598,55.2878189086914,310
-198.600006103516,-11.1000003814697,-15.1000003814697,1177,55.4554710388184,301
-219,-15,-18.2999992370605,1249,62.6285018920898,201
-304.100006103516,-34.0999984741211,-31.8999996185303,1496,68.0800399780273,210
-313.399993896484,-35,-33,1497,66.3102035522461,210
-329.700012207031,-36,-35,1526,63.163158416748,210
-357.899993896484,-34.9000015258789,-42.2999992370605,1585,57.5378608703613,310
-350.100006103516,-35.5,-41.2999992370605,1555,59.1102905273438,310
-344.600006103516,-35.7000007629395,-40.0999984741211,1528,60.2065544128418,210
-357.899993896484,-38.2000007629395,-42.2999992370605,1563,57.7306442260742,310
-387.200012207031,-45.5999984741211,-44.5999984741211,1673,52.3287353515625,310
-360.200012207031,-36.4000015258789,-43.5,1589,57.1717414855957,310
-379.200012207031,-44.5,-43.2000007629395,1661,53.862117767334,310
-39.5,58.4000015258789,24.1000003814697,529,10.0290546417236,601
-389.700012207031,-45.5,-45,1670,51.8257293701172,310
-100.900001525879,44,10.1000003814697,694,17.6492290496826,601
-256.700012207031,-24.7999992370605,-23.8999996185303,1393,76.6777648925781,211
-360,-38.2999992370605,-41.5,1558,57.3213996887207,310
-362.799987792969,-38.0999984741211,-42.7999992370605,1609,56.7564659118652,310
-178.899993896484,4.80000019073486,-10.1000003814697,1000,37.8079986572266,401
-366.5,-39.2000007629395,-43.5,1607,56.0876388549805,310
-356,-40.4000015258789,-39.9000015258789,1604,58.2355194091797,310
-321.399993896484,-36.4000015258789,-35,1552,64.8262100219727,210
-357.700012207031,-36.7999992370605,-42.7000007629395,1584,57.6883239746094,310
-314.700012207031,-33.9000015258789,-32.9000015258789,1548,65.9803314208984,210
-363.399993896484,-38.0999984741211,-43.5999984741211,1610,56.6378936767578,310
-368.700012207031,-42.5999984741211,-41.9000015258789,1645,55.8436737060547,310
-266.700012207031,-24.6000003814697,-26.2999992370605,1422,74.7128372192383,211
-157.5,19.2999992370605,-4.90000009536743,877,26.8506946563721,501
-63.2000007629395,52.2000007629395,18.1000003814697,579,12.3025045394897,601
-284.299987792969,-26.6000003814697,-28.5,1482,71.4285278320312,210
-366.200012207031,-36.2999992370605,-45,1624,55.9823837280273,310
-214.899993896484,-9.69999980926514,-16.8999996185303,1189,56.5263290405273,301
-375.799987792969,-40.9000015258789,-44.4000015258789,1632,54.3409576416016,310
-382,-40.9000015258789,-47.5999984741211,1686,53.1122398376465,310
-292.200012207031,-27.8999996185303,-28.6000003814697,1500,69.9785232543945,210
-393.299987792969,-44.5999984741211,-46.7000007629395,1682,51.0627670288086,310
-250.899993896484,-18.1000003814697,-24.1000003814697,1354,72.994743347168,211
-354.700012207031,-39.7000007629395,-39.5999984741211,1616,58.4516792297363,310
-264.600006103516,-22.8999996185303,-22.7999992370605,1415,74.9911270141602,211
-358.700012207031,-40,-40.4000015258789,1639,57.6773986816406,310
-218,-2.09999990463257,-16.8999996185303,1226,59.6014595031738,301
-377,-39,-47.2999992370605,1678,53.9994010925293,310
-385.200012207031,-42,-46.4000015258789,1680,52.5363159179688,310
-327.299987792969,-33.2999992370605,-34.7000007629395,1566,63.4621849060059,210
-399.700012207031,-43.7000007629395,-50.7000007629395,1768,49.7446212768555,310
-183.899993896484,2.79999995231628,-11.3999996185303,1083,45.7497596740723,301
-374.200012207031,-42.7000007629395,-42.7999992370605,1694,54.7573280334473,310
-384.299987792969,-44.7000007629395,-44,1700,52.8583602905273,310
-366.200012207031,-41.2999992370605,-41.5,1664,56.266185760498,310
-392,-45.2999992370605,-45.5999984741211,1710,51.357479095459,310
-395.399993896484,-45.4000015258789,-46.7000007629395,1704,50.6857681274414,310
-366.100006103516,-42,-41,1660,56.3257598876953,310
-365.700012207031,-42.0999984741211,-40.5999984741211,1660,56.4108047485352,310
-292.700012207031,-25.2999992370605,-32.5999984741211,1522,69.694938659668,210
-382.899993896484,-41,-44.5999984741211,1682,52.9392204284668,310
-383.399993896484,-41.5,-44.9000015258789,1697,52.8667793273926,310
-341.799987792969,-36.2000007629395,-37.0999984741211,1587,60.7893714904785,210
-369.799987792969,-43,-41.5999984741211,1685,55.6477241516113,310
-391.799987792969,-42.2000007629395,-47.2000007629395,1719,51.2372093200684,310
-375.799987792969,-42.2000007629395,-42.7000007629395,1687,54.4122505187988,310
-363.399993896484,-39.7999992370605,-41.5,1655,56.7353363037109,310
-399.200012207031,-43.0999984741211,-49.9000015258789,1764,49.813892364502,310
-383.399993896484,-42,-44.5999984741211,1710,52.893440246582,310
-337,-33.0999984741211,-37.5999984741211,1615,61.5420608520508,210
-309,-28.6000003814697,-34.5,1563,66.7405166625977,210
-386.700012207031,-41.9000015258789,-45.7000007629395,1751,52.2334518432617,310
-164.899993896484,17.1000003814697,-6,1002,37.5025787353516,401
-355.899993896484,-37.5999984741211,-40.5,1645,58.090633392334,310
-400.100006103516,-42.7999992370605,-49.9000015258789,1767,49.6201438903809,310
-384.200012207031,-38.0999984741211,-48.2999992370605,1729,52.5273933410645,310
-374.5,-41.5999984741211,-43.2000007629395,1699,54.6371612548828,310
-287.700012207031,-22.5,-32.2000007629395,1512,70.4673461914062,210
-377.5,-42,-44.5,1704,54.0639991760254,310
-377.799987792969,-42,-44.2999992370605,1708,54.0044822692871,310
-379.399993896484,-42.4000015258789,-44.9000015258789,1712,53.7086906433105,310
-318.700012207031,-30.6000003814697,-35.0999984741211,1589,64.9745559692383,210
-225.100006103516,5.90000009536743,-15.8000001907349,1181,54.8522109985352,311
-386.200012207031,-38.5999984741211,-47.5999984741211,1719,52.1585350036621,310
-377.799987792969,-40.5,-44.7000007629395,1720,53.9228210449219,310
-390.700012207031,-40.2999992370605,-48.0999984741211,1735,51.3569564819336,310
-368.899993896484,-37.0999984741211,-43.2000007629395,1697,55.4947624206543,310
-340,-31.7999992370605,-38.5,1633,60.8716011047363,210
-361.700012207031,-35.2000007629395,-42.0999984741211,1688,56.8066291809082,310
-321.200012207031,-27.8999996185303,-35.7999992370605,1598,64.3067016601562,210
-310.200012207031,-25.6000003814697,-33.0999984741211,1550,66.3017730712891,210
-384,-37.4000015258789,-47.4000015258789,1711,52.5296783447266,310
-384.600006103516,-42.5,-45.2000007629395,1743,52.6819000244141,310
-377.700012207031,-38.7999992370605,-44.7999992370605,1734,53.8500442504883,310
-390.5,-41.2000007629395,-46.5999984741211,1772,51.4432792663574,310
-201.5,17.1000003814697,-10.1999998092651,1118,48.32421875,301
-246.399993896484,-1.20000004768372,-18.1000003814697,1350,71.3399963378906,211
-403.899993896484,-42.9000015258789,-49.5999984741211,1823,48.8705406188965,310
-383.399993896484,-36.5999984741211,-46.5,1714,52.6055145263672,310
-188.100006103516,24.7999992370605,-7.5,969,34.1398811340332,401
-387,-42.2999992370605,-46,1759,52.1949806213379,310
-387.799987792969,-41.4000015258789,-46.5,1777,51.9890174865723,310
-397.299987792969,-41.5999984741211,-48,1819,50.1154670715332,310
-350,-31.8999996185303,-40.5,1697,58.9140014648438,310
-88,55.5999984741211,15.1999998092651,772,20.8812808990479,501
-144.699996948242,40,2.70000004768372,868,25.7673206329346,501
-357.899993896484,-34,-41.9000015258789,1699,57.4852828979492,310
-389.600006103516,-40,-46.0999984741211,1800,51.5592002868652,310
-321.5,-26.1000003814697,-36.4000015258789,1634,64.129768371582,210
-390.5,-40.5999984741211,-46.7000007629395,1797,51.4121398925781,310
-298,-20.1000003814697,-31.2999992370605,1552,68.295036315918,210
-389.799987792969,-39.2999992370605,-45.7999992370605,1818,51.4831733703613,310
-333.5,-28.5,-37.7000007629395,1666,61.9390487670898,210
-375.299987792969,-36.7000007629395,-44.2999992370605,1762,54.209300994873,310
-181.600006103516,27.2000007629395,-6.5,1046,41.1568794250488,401
-378.399993896484,-36.9000015258789,-44.7999992370605,1776,53.6084098815918,310
-391.5,-41.0999984741211,-47.4000015258789,1802,51.2398681640625,310
-342,-29.3999996185303,-39.0999984741211,1696,60.3310394287109,210
-388.600006103516,-37.2999992370605,-46.7999992370605,1756,51.6160430908203,310
-311.299987792969,-22.7999992370605,-33.7000007629395,1603,65.8974761962891,210
-363.899993896484,-33.5,-42.5,1740,56.2758712768555,310
-369.200012207031,-35.0999984741211,-43.2000007629395,1742,55.3232116699219,310
-390.600006103516,-39.5,-46.2999992370605,1817,51.3352584838867,310
-348.100006103516,-30.3999996185303,-40,1706,59.1965522766113,310
-269.600006103516,-10.8999996185303,-24.1000003814697,1465,73.1052703857422,210
-361.100006103516,-32.7999992370605,-42,1741,56.7861824035645,310
-380.899993896484,-36.4000015258789,-43.9000015258789,1775,53.0880508422852,310
-393.399993896484,-39.0999984741211,-47.2999992370605,1822,50.760612487793,310
-149.399993896484,37.9000015258789,1,984,34.9862403869629,401
-385.600006103516,-36.7999992370605,-45.7000007629395,1786,52.1819839477539,310
-397,-38.2999992370605,-49,1760,50.0079803466797,310
-374.399993896484,-33.5999984741211,-45,1749,54.2160339355469,310
-199.600006103516,15.8999996185303,-7.30000019073486,1287,64.1726684570312,201
-333.899993896484,-26.2999992370605,-37.9000015258789,1679,61.7216873168945,210
-391,-38.4000015258789,-46.7999992370605,1819,51.1991195678711,310
-286.700012207031,-15.5,-28.1000003814697,1525,70.1532287597656,210
-369.200012207031,-31.7000007629395,-44.5,1722,55.1322708129883,310
-370.5,-33.4000015258789,-44,1745,54.9720611572266,310
-75.5,57.2999992370605,17.2000007629395,801,22.1141395568848,501
-379.100006103516,-35.2999992370605,-44.5999984741211,1751,53.3835525512695,310
-260.299987792969,-6.80000019073486,-21.6000003814697,1461,74.572998046875,210
-320.399993896484,-23.3999996185303,-36,1646,64.1665267944336,210
-379,-35.5,-45.2000007629395,1768,53.4141006469727,310
-163.100006103516,30.1000003814697,-0.200000002980232,1169,52.3423118591309,301
-294,-16.5,-30.8999996185303,1546,68.8147964477539,210
-364.100006103516,-31.1000003814697,-42.0999984741211,1640,56.0992965698242,310
-317.5,-21.3999996185303,-36.0999984741211,1616,64.5980987548828,210
-215.100006103516,8.30000019073486,-12,1315,67.3315505981445,201
-338.299987792969,-25.2999992370605,-37.2000007629395,1538,60.8002052307129,210
-256.799987792969,-5.69999980926514,-22.7000007629395,1410,75.15625,211
-364.399993896484,-30.2000007629395,-43.7999992370605,1714,55.9890251159668,310
-373.100006103516,-31.2000007629395,-45.7000007629395,1728,54.3388557434082,310
-370.399993896484,-31.1000003814697,-45.2999992370605,1651,54.8631134033203,310
-361.200012207031,-28.1000003814697,-44,1705,56.4950523376465,310
-245.399993896484,-2.5,-21.1000003814697,1349,71.3422470092773,211
-263.200012207031,-7.30000019073486,-26,1400,74.0567245483398,211
-306.399993896484,-18.5,-31.2999992370605,1415,66.5553207397461,211
-137.5,37.2000007629395,4.19999980926514,1086,44.157958984375,401
-300.700012207031,-16.7000007629395,-31.2999992370605,1357,67.5336608886719,211
-265.5,-9.10000038146973,-22.2999992370605,1262,63.4924201965332,211
-301.399993896484,-15.1999998092651,-33.7999992370605,1511,67.2937469482422,210
-356.200012207031,-26.5,-43.5,1683,57.3791389465332,310
-335.399993896484,-22.7999992370605,-39.7999992370605,1623,61.2085762023926,210
-242.100006103516,-4.5,-17.6000003814697,1196,56.8881988525391,311
-247.699996948242,-1.60000002384186,-22.7999992370605,1325,68.9909973144531,211
-391.700012207031,-35,-49.9000015258789,1758,50.8850975036621,310
-310,-16.3999996185303,-35.7000007629395,1527,65.715202331543,210
-291.399993896484,-11.6000003814697,-32.2000007629395,1458,68.965950012207,210
-346.299987792969,-25.6000003814697,-41.7999992370605,1470,59.2579460144043,310
-370.700012207031,-30,-45.5,1727,54.7427978515625,310
-292,-12.1000003814697,-32.5,1467,68.886360168457,210
-392.600006103516,-34.7999992370605,-51.0999984741211,1737,50.6975021362305,310
-349.600006103516,-23.7000007629395,-42.5,1644,58.4998931884766,310
-407.399993896484,-38.9000015258789,-54.5999984741211,1618,47.9814300537109,310
-387.100006103516,-33.7999992370605,-50.2999992370605,1525,51.7282028198242,310
-387.700012207031,-33.2999992370605,-50.0999984741211,1746,51.5839157104492,310
-379.399993896484,-31.2000007629395,-48.5999984741211,1726,53.1025466918945,310
-382.600006103516,-32.4000015258789,-50.5,1680,52.5387496948242,310
-360,-27,-44.0999984741211,1705,56.6660003662109,310
-349.399993896484,-24.3999996185303,-42.0999984741211,1652,58.5809288024902,310
-369.600006103516,-28.7999992370605,-46.7000007629395,1679,54.8911018371582,310
-422.299987792969,-41.5999984741211,-58.0999984741211,1718,45.1574668884277,310
-403.600006103516,-37,-55.0999984741211,1729,48.6393585205078,310
